,name,orig_n,orig_m,model,sel,trial_id,gen_id,gen_n,gen_m,deltacon0,lambda_dist,degree_cvm,pagerank_cvm,pgd_pearson,pgd_spearman,node_diff,edge_diff,num_components,giant_frac,num_clusters,modularity
5380,tree,2955,2954,BUGGE,fast,20,1,2955,2954,10450.731,1.827,0.444,0.108,inf,inf,0.0,0.0,1,1.0,57,0.9624334010686996
5381,tree,2955,2954,BUGGE,fast,20,2,2955,2954,9751.033,2.343,0.454,0.114,inf,inf,0.0,0.0,1,1.0,56,0.9623510620303468
5382,tree,2955,2954,BUGGE,fast,20,3,2955,2954,10377.907,1.921,0.437,0.121,inf,inf,0.0,0.0,1,1.0,59,0.9621342989252032
5383,tree,2955,2954,BUGGE,fast,20,4,2955,2954,10582.626,2.199,0.451,0.145,inf,inf,0.0,0.0,1,1.0,54,0.9624497886574049
5384,tree,2955,2954,BUGGE,fast,20,5,2955,2954,10219.509,2.014,0.387,0.141,inf,inf,0.0,0.0,1,1.0,57,0.9625701171059383
5385,tree,2955,2954,BUGGE,fast,20,6,2955,2954,10483.771,2.047,0.401,0.143,inf,inf,0.0,0.0,1,1.0,54,0.9626231189225537
5386,tree,2955,2954,BUGGE,fast,20,7,2955,2954,10723.091,2.035,0.395,0.145,inf,inf,0.0,0.0,1,1.0,55,0.9624454912128148
5387,tree,2955,2954,BUGGE,fast,20,8,2955,2954,10387.812,2.074,0.401,0.152,inf,inf,0.0,0.0,1,1.0,55,0.9625728674704763
5388,tree,2955,2954,BUGGE,fast,20,9,2955,2954,10363.229,2.461,0.419,0.162,inf,inf,0.0,0.0,1,1.0,55,0.9620677171836819
5389,tree,2955,2954,BUGGE,fast,20,10,2955,2954,10190.882,2.582,0.406,0.162,inf,inf,0.0,0.0,1,1.0,58,0.9624388444985147
5390,tree,2955,2954,BUGGE,fast,20,11,2955,2954,10490.375,2.4,0.403,0.168,inf,inf,0.0,0.0,1,1.0,55,0.9620301861675915
5391,tree,2955,2954,BUGGE,fast,20,12,2955,2954,10191.555,2.448,0.406,0.164,inf,inf,0.0,0.0,1,1.0,54,0.9624418813593586
5392,tree,2955,2954,BUGGE,fast,20,13,2955,2954,10132.347,2.754,0.394,0.175,inf,inf,0.0,0.0,1,1.0,55,0.9623392583825374
5393,tree,2955,2954,BUGGE,fast,20,14,2955,2954,10461.678,2.506,0.403,0.189,inf,inf,0.0,0.0,1,1.0,57,0.9624794696747094
5394,tree,2955,2954,BUGGE,fast,20,15,2955,2954,10242.776,2.414,0.397,0.183,inf,inf,0.0,0.0,1,1.0,57,0.9624870331771886
5395,tree,2955,2954,BUGGE,fast,20,16,2955,2954,9972.719,3.044,0.423,0.175,inf,inf,0.0,0.0,1,1.0,54,0.9622768594870849
5396,tree,2955,2954,BUGGE,fast,20,17,2955,2954,10231.344,2.944,0.433,0.173,inf,inf,0.0,0.0,1,1.0,55,0.9624787247843138
5397,tree,2955,2954,BUGGE,fast,20,18,2955,2954,10075.656,2.974,0.426,0.166,inf,inf,0.0,0.0,1,1.0,56,0.962057747112232
5398,tree,2955,2954,BUGGE,fast,20,19,2955,2954,9799.434,3.108,0.428,0.165,inf,inf,0.0,0.0,1,1.0,57,0.962457294860623
5399,tree,2955,2954,BUGGE,fast,20,20,2955,2954,9874.029,2.982,0.428,0.161,inf,inf,0.0,0.0,1,1.0,55,0.9623233291879228
5400,tree,2955,2954,BUGGE,fast,21,1,2955,2954,10728.558,1.984,0.44,0.109,inf,inf,0.0,0.0,1,1.0,53,0.9623940364762514
5401,tree,2955,2954,BUGGE,fast,21,2,2955,2954,10643.15,1.852,0.444,0.12,inf,inf,0.0,0.0,1,1.0,54,0.9624287598285418
5402,tree,2955,2954,BUGGE,fast,21,3,2955,2954,10693.163,1.679,0.437,0.136,inf,inf,0.0,0.0,1,1.0,55,0.962486059089748
5403,tree,2955,2954,BUGGE,fast,21,4,2955,2954,10205.66,1.995,0.451,0.134,inf,inf,0.0,0.0,1,1.0,55,0.9622034591334794
5404,tree,2955,2954,BUGGE,fast,21,5,2955,2954,10768.847,1.905,0.403,0.144,inf,inf,0.0,0.0,1,1.0,58,0.9624174718740842
5405,tree,2955,2954,BUGGE,fast,21,6,2955,2954,10526.605,1.74,0.413,0.148,inf,inf,0.0,0.0,1,1.0,58,0.9625045094518568
5406,tree,2955,2954,BUGGE,fast,21,7,2955,2954,9942.038,2.694,0.414,0.153,inf,inf,0.0,0.0,1,1.0,57,0.9623189171448099
5407,tree,2955,2954,BUGGE,fast,21,8,2955,2954,10156.335,2.476,0.394,0.155,inf,inf,0.0,0.0,1,1.0,56,0.962452768218988
5408,tree,2955,2954,BUGGE,fast,21,9,2955,2954,10329.417,2.395,0.414,0.174,inf,inf,0.0,0.0,1,1.0,55,0.9626224886306805
5409,tree,2955,2954,BUGGE,fast,21,10,2955,2954,10460.937,2.337,0.397,0.173,inf,inf,0.0,0.0,1,1.0,52,0.9621754397947495
5410,tree,2955,2954,BUGGE,fast,21,11,2955,2954,10429.017,2.798,0.403,0.176,inf,inf,0.0,0.0,1,1.0,57,0.962193202565723
5411,tree,2955,2954,BUGGE,fast,21,12,2955,2954,10438.437,2.179,0.394,0.161,inf,inf,0.0,0.0,1,1.0,55,0.9626409389927889
5412,tree,2955,2954,BUGGE,fast,21,13,2955,2954,10519.887,2.27,0.397,0.181,inf,inf,0.0,0.0,1,1.0,58,0.9626397930075649
5413,tree,2955,2954,BUGGE,fast,21,14,2955,2954,10251.697,2.725,0.409,0.18,inf,inf,0.0,0.0,1,1.0,54,0.9627800615989979
5414,tree,2955,2954,BUGGE,fast,21,15,2955,2954,10250.364,2.907,0.4,0.179,inf,inf,0.0,0.0,1,1.0,55,0.9623133591164731
5415,tree,2955,2954,BUGGE,fast,21,16,2955,2954,10333.523,2.306,0.404,0.168,inf,inf,0.0,0.0,1,1.0,57,0.9626730265790652
5416,tree,2955,2954,BUGGE,fast,21,17,2955,2954,9806.274,2.939,0.42,0.191,inf,inf,0.0,0.0,1,1.0,54,0.9625992824298919
5417,tree,2955,2954,BUGGE,fast,21,18,2955,2954,10265.511,2.459,0.403,0.158,inf,inf,0.0,0.0,1,1.0,55,0.9624781517917022
5418,tree,2955,2954,BUGGE,fast,21,19,2955,2954,9874.802,2.681,0.431,0.175,inf,inf,0.0,0.0,1,1.0,55,0.9621757262910559
5419,tree,2955,2954,BUGGE,fast,21,20,2955,2954,10267.333,2.6,0.447,0.183,inf,inf,0.0,0.0,1,1.0,57,0.9625271426600333
5420,tree,2955,2954,BUGGE,fast,22,1,2955,2954,10325.079,2.353,0.459,0.123,inf,inf,0.0,0.0,1,1.0,59,0.9624841682141287
5421,tree,2955,2954,BUGGE,fast,22,2,2955,2954,10052.031,2.24,0.444,0.125,inf,inf,0.0,0.0,1,1.0,54,0.962726601388292
5422,tree,2955,2954,BUGGE,fast,22,3,2955,2954,10463.892,1.987,0.437,0.125,inf,inf,0.0,0.0,1,1.0,55,0.9626035798744821
5423,tree,2955,2954,BUGGE,fast,22,4,2955,2954,10483.122,2.115,0.444,0.135,inf,inf,0.0,0.0,1,1.0,53,0.9623953543592587
5424,tree,2955,2954,BUGGE,fast,22,5,2955,2954,10233.415,2.355,0.419,0.134,inf,inf,0.0,0.0,1,1.0,53,0.9625997408239815
5425,tree,2955,2954,BUGGE,fast,22,6,2955,2954,10460.009,2.175,0.411,0.142,inf,inf,0.0,0.0,1,1.0,57,0.962403834649918
5426,tree,2955,2954,BUGGE,fast,22,7,2955,2954,10139.019,2.452,0.416,0.152,inf,inf,0.0,0.0,1,1.0,58,0.9626450645395956
5427,tree,2955,2954,BUGGE,fast,22,8,2955,2954,10667.628,2.128,0.401,0.151,inf,inf,0.0,0.0,1,1.0,54,0.9624264105588328
5428,tree,2955,2954,BUGGE,fast,22,9,2955,2954,10417.432,2.327,0.411,0.173,inf,inf,0.0,0.0,1,1.0,55,0.962537170030744
5429,tree,2955,2954,BUGGE,fast,22,10,2955,2954,10295.281,2.248,0.397,0.154,inf,inf,0.0,0.0,1,1.0,55,0.9624977481390347
5430,tree,2955,2954,BUGGE,fast,22,11,2955,2954,10189.657,2.329,0.387,0.169,inf,inf,0.0,0.0,1,1.0,58,0.9623873324626905
5431,tree,2955,2954,BUGGE,fast,22,12,2955,2954,10381.173,2.247,0.394,0.177,inf,inf,0.0,0.0,1,1.0,54,0.9624956280663698
5432,tree,2955,2954,BUGGE,fast,22,13,2955,2954,10784.409,2.181,0.395,0.171,inf,inf,0.0,0.0,1,1.0,55,0.9624700152966108
5433,tree,2955,2954,BUGGE,fast,22,14,2955,2954,10064.632,2.834,0.414,0.172,inf,inf,0.0,0.0,1,1.0,53,0.9623615477951474
5434,tree,2955,2954,BUGGE,fast,22,15,2955,2954,10343.319,2.439,0.416,0.168,inf,inf,0.0,0.0,1,1.0,54,0.9621885613255657
5435,tree,2955,2954,BUGGE,fast,22,16,2955,2954,10304.747,2.892,0.408,0.192,inf,inf,0.0,0.0,1,1.0,55,0.962299492695261
5436,tree,2955,2954,BUGGE,fast,22,17,2955,2954,10359.001,2.582,0.412,0.17,inf,inf,0.0,0.0,1,1.0,56,0.9625600897352271
5437,tree,2955,2954,BUGGE,fast,22,18,2955,2954,10157.389,2.624,0.397,0.162,inf,inf,0.0,0.0,1,1.0,59,0.9621564737392903
5438,tree,2955,2954,BUGGE,fast,22,19,2955,2954,10152.018,2.612,0.409,0.166,inf,inf,0.0,0.0,1,1.0,54,0.9624188470563537
5439,tree,2955,2954,BUGGE,fast,22,20,2955,2954,10502.177,2.082,0.397,0.168,inf,inf,0.0,0.0,1,1.0,54,0.9622191018317887
5440,tree,2955,2954,BUGGE,fast,23,1,2955,2954,10608.171,1.521,0.437,0.112,inf,inf,0.0,0.0,1,1.0,58,0.9627184075939395
5441,tree,2955,2954,BUGGE,fast,23,2,2955,2954,10226.331,2.166,0.453,0.12,inf,inf,0.0,0.0,1,1.0,59,0.9624655459542362
5442,tree,2955,2954,BUGGE,fast,23,3,2955,2954,9819.843,2.242,0.454,0.128,inf,inf,0.0,0.0,1,1.0,55,0.962757886784911
5443,tree,2955,2954,BUGGE,fast,23,4,2955,2954,10201.732,2.192,0.456,0.132,inf,inf,0.0,0.0,1,1.0,54,0.9626852886209625
5444,tree,2955,2954,BUGGE,fast,23,5,2955,2954,10161.579,2.23,0.438,0.139,inf,inf,0.0,0.0,1,1.0,56,0.962319089042593
5445,tree,2955,2954,BUGGE,fast,23,6,2955,2954,10311.962,2.211,0.427,0.157,inf,inf,0.0,0.0,1,1.0,59,0.9624546017953463
5446,tree,2955,2954,BUGGE,fast,23,7,2955,2954,9976.393,2.525,0.397,0.143,inf,inf,0.0,0.0,1,1.0,56,0.962273536129934
5447,tree,2955,2954,BUGGE,fast,23,8,2955,2954,9913.752,2.508,0.414,0.15,inf,inf,0.0,0.0,1,1.0,54,0.9620367182833687
5448,tree,2955,2954,BUGGE,fast,23,9,2955,2954,10038.784,2.3,0.404,0.145,inf,inf,0.0,0.0,1,1.0,56,0.962426697055139
5449,tree,2955,2954,BUGGE,fast,23,10,2955,2954,10629.203,2.105,0.391,0.163,inf,inf,0.0,0.0,1,1.0,56,0.9622476368638692
5450,tree,2955,2954,BUGGE,fast,23,11,2955,2954,10301.293,2.245,0.397,0.157,inf,inf,0.0,0.0,1,1.0,56,0.9622671186126794
5451,tree,2955,2954,BUGGE,fast,23,12,2955,2954,10007.216,2.847,0.438,0.166,inf,inf,0.0,0.0,1,1.0,59,0.962379367865382
5452,tree,2955,2954,BUGGE,fast,23,13,2955,2954,10111.74,2.251,0.404,0.156,inf,inf,0.0,0.0,1,1.0,56,0.9624371255206784
5453,tree,2955,2954,BUGGE,fast,23,14,2955,2954,9931.126,2.602,0.417,0.16,inf,inf,0.0,0.0,1,1.0,55,0.9624314528938195
5454,tree,2955,2954,BUGGE,fast,23,15,2955,2954,10330.036,2.322,0.397,0.169,inf,inf,0.0,0.0,1,1.0,57,0.9624519087300694
5455,tree,2955,2954,BUGGE,fast,23,16,2955,2954,10261.819,2.181,0.383,0.166,inf,inf,0.0,0.0,1,1.0,54,0.9622220240941103
5456,tree,2955,2954,BUGGE,fast,23,17,2955,2954,10109.827,2.493,0.397,0.18,inf,inf,0.0,0.0,1,1.0,56,0.9623408627618516
5457,tree,2955,2954,BUGGE,fast,23,18,2955,2954,9805.638,2.646,0.416,0.173,inf,inf,0.0,0.0,1,1.0,53,0.9626067313338488
5458,tree,2955,2954,BUGGE,fast,23,19,2955,2954,10274.127,2.735,0.403,0.177,inf,inf,0.0,0.0,1,1.0,57,0.9626086222094684
5459,tree,2955,2954,BUGGE,fast,23,20,2955,2954,9653.73,2.803,0.419,0.178,inf,inf,0.0,0.0,1,1.0,57,0.9619450394654394
5460,tree,2955,2954,BUGGE,fast,24,1,2955,2954,10618.981,1.903,0.44,0.117,inf,inf,0.0,0.0,1,1.0,55,0.9624845120096959
5461,tree,2955,2954,BUGGE,fast,24,2,2955,2954,10052.954,2.038,0.466,0.118,inf,inf,0.0,0.0,1,1.0,53,0.9623413784552023
5462,tree,2955,2954,BUGGE,fast,24,3,2955,2954,10225.561,1.715,0.441,0.131,inf,inf,0.0,0.0,1,1.0,59,0.9621722883353832
5463,tree,2955,2954,BUGGE,fast,24,4,2955,2954,10052.361,2.152,0.444,0.135,inf,inf,0.0,0.0,1,1.0,55,0.9623205215241233
5464,tree,2955,2954,BUGGE,fast,24,5,2955,2954,9931.065,2.775,0.443,0.149,inf,inf,0.0,0.0,1,1.0,56,0.9622995499945216
5465,tree,2955,2954,BUGGE,fast,24,6,2955,2954,10243.358,2.315,0.425,0.147,inf,inf,0.0,0.0,1,1.0,62,0.9622067824906287
5466,tree,2955,2954,BUGGE,fast,24,7,2955,2954,10434.682,2.318,0.409,0.149,inf,inf,0.0,0.0,1,1.0,52,0.9626417984817067
5467,tree,2955,2954,BUGGE,fast,24,8,2955,2954,10204.052,2.276,0.397,0.147,inf,inf,0.0,0.0,1,1.0,53,0.9623822328284426
5468,tree,2955,2954,BUGGE,fast,24,9,2955,2954,10147.348,2.391,0.397,0.159,inf,inf,0.0,0.0,1,1.0,53,0.9623444726153078
5469,tree,2955,2954,BUGGE,fast,24,10,2955,2954,10427.811,2.246,0.397,0.161,inf,inf,0.0,0.0,1,1.0,56,0.9621219795840441
5470,tree,2955,2954,BUGGE,fast,24,11,2955,2954,10163.623,2.643,0.411,0.153,inf,inf,0.0,0.0,1,1.0,58,0.9626565816910981
5471,tree,2955,2954,BUGGE,fast,24,12,2955,2954,10524.062,2.291,0.394,0.166,inf,inf,0.0,0.0,1,1.0,58,0.9622282697135818
5472,tree,2955,2954,BUGGE,fast,24,13,2955,2954,10568.674,1.941,0.387,0.164,inf,inf,0.0,0.0,1,1.0,53,0.9623266525450727
5473,tree,2955,2954,BUGGE,fast,24,14,2955,2954,10358.411,2.282,0.403,0.15,inf,inf,0.0,0.0,1,1.0,55,0.962356505460161
5474,tree,2955,2954,BUGGE,fast,24,15,2955,2954,9675.846,3.119,0.409,0.162,inf,inf,0.0,0.0,1,1.0,54,0.9628237809352982
5475,tree,2955,2954,BUGGE,fast,24,16,2955,2954,10188.97,2.386,0.401,0.165,inf,inf,0.0,0.0,1,1.0,56,0.9625518386416132
5476,tree,2955,2954,BUGGE,fast,24,17,2955,2954,11031.206,2.038,0.379,0.178,inf,inf,0.0,0.0,1,1.0,57,0.9623157656854437
5477,tree,2955,2954,BUGGE,fast,24,18,2955,2954,10128.293,2.41,0.401,0.168,inf,inf,0.0,0.0,1,1.0,57,0.9626340057821829
5478,tree,2955,2954,BUGGE,fast,24,19,2955,2954,10152.966,2.202,0.404,0.163,inf,inf,0.0,0.0,1,1.0,56,0.9623910569146686
5479,tree,2955,2954,BUGGE,fast,24,20,2955,2954,9942.121,2.824,0.417,0.182,inf,inf,0.0,0.0,1,1.0,56,0.9623920310021095
5480,tree,2955,2954,BUGGE,fast,25,1,2955,2954,10632.542,1.684,0.432,0.108,inf,inf,0.0,0.0,1,1.0,58,0.9622593259131552
5481,tree,2955,2954,BUGGE,fast,25,2,2955,2954,10071.405,2.139,0.444,0.127,inf,inf,0.0,0.0,1,1.0,53,0.9624190762533981
5482,tree,2955,2954,BUGGE,fast,25,3,2955,2954,10047.366,2.036,0.451,0.124,inf,inf,0.0,0.0,1,1.0,58,0.962560777326361
5483,tree,2955,2954,BUGGE,fast,25,4,2955,2954,9931.48,2.343,0.456,0.137,inf,inf,0.0,0.0,1,1.0,57,0.9624150080058531
5484,tree,2955,2954,BUGGE,fast,25,5,2955,2954,10188.08,2.064,0.444,0.143,inf,inf,0.0,0.0,1,1.0,60,0.9620900638955525
5485,tree,2955,2954,BUGGE,fast,25,6,2955,2954,10481.618,2.121,0.404,0.139,inf,inf,0.0,0.0,1,1.0,59,0.9623559897668101
5486,tree,2955,2954,BUGGE,fast,25,7,2955,2954,10299.033,2.471,0.429,0.15,inf,inf,0.0,0.0,1,1.0,58,0.9625227306169201
5487,tree,2955,2954,BUGGE,fast,25,8,2955,2954,10420.521,2.308,0.403,0.154,inf,inf,0.0,0.0,1,1.0,59,0.9624680671217298
5488,tree,2955,2954,BUGGE,fast,25,9,2955,2954,10809.989,2.159,0.387,0.168,inf,inf,0.0,0.0,1,1.0,56,0.962105019002727
5489,tree,2955,2954,BUGGE,fast,25,10,2955,2954,10259.56,2.311,0.394,0.166,inf,inf,0.0,0.0,1,1.0,57,0.9626628273105696
5490,tree,2955,2954,BUGGE,fast,25,11,2955,2954,10118.514,2.805,0.408,0.178,inf,inf,0.0,0.0,1,1.0,56,0.9623479678702415
5491,tree,2955,2954,BUGGE,fast,25,12,2955,2954,9709.437,3.48,0.44,0.171,inf,inf,0.0,0.0,1,1.0,57,0.962530064922355
5492,tree,2955,2954,BUGGE,fast,25,13,2955,2954,10228.804,2.509,0.409,0.172,inf,inf,0.0,0.0,1,1.0,52,0.9624208525304958
5493,tree,2955,2954,BUGGE,fast,25,14,2955,2954,9754.713,2.795,0.406,0.15,inf,inf,0.0,0.0,1,1.0,54,0.96257968608256
5494,tree,2955,2954,BUGGE,fast,25,15,2955,2954,10021.595,2.917,0.414,0.171,inf,inf,0.0,0.0,1,1.0,57,0.9622874598504076
5495,tree,2955,2954,BUGGE,fast,25,16,2955,2954,10304.545,2.436,0.416,0.154,inf,inf,0.0,0.0,1,1.0,52,0.9625382587167075
5496,tree,2955,2954,BUGGE,fast,25,17,2955,2954,10007.128,2.32,0.415,0.164,inf,inf,0.0,0.0,1,1.0,57,0.9622197321236621
5497,tree,2955,2954,BUGGE,fast,25,18,2955,2954,10166.351,2.396,0.411,0.169,inf,inf,0.0,0.0,1,1.0,57,0.9625315547031467
5498,tree,2955,2954,BUGGE,fast,25,19,2955,2954,10245.678,2.498,0.394,0.173,inf,inf,0.0,0.0,1,1.0,58,0.9623146197002197
5499,tree,2955,2954,BUGGE,fast,25,20,2955,2954,10155.134,2.574,0.414,0.182,inf,inf,0.0,0.0,1,1.0,56,0.9624117419479644
5500,tree,2955,2954,BUGGE,fast,26,1,2955,2954,10823.137,1.678,0.432,0.107,inf,inf,0.0,0.0,1,1.0,53,0.9627273462786878
5501,tree,2955,2954,BUGGE,fast,26,2,2955,2954,10424.643,1.885,0.46,0.124,inf,inf,0.0,0.0,1,1.0,56,0.9627133652589537
5502,tree,2955,2954,BUGGE,fast,26,3,2955,2954,10892.337,1.842,0.441,0.136,inf,inf,0.0,0.0,1,1.0,55,0.9622691813860829
5503,tree,2955,2954,BUGGE,fast,26,4,2955,2954,10473.987,2.138,0.44,0.135,inf,inf,0.0,0.0,1,1.0,58,0.9624754014271638
5504,tree,2955,2954,BUGGE,fast,26,5,2955,2954,10106.439,2.372,0.434,0.127,inf,inf,0.0,0.0,1,1.0,56,0.9624182740637414
5505,tree,2955,2954,BUGGE,fast,26,6,2955,2954,9990.042,2.147,0.414,0.154,inf,inf,0.0,0.0,1,1.0,55,0.9624845693089571
5506,tree,2955,2954,BUGGE,fast,26,7,2955,2954,9816.769,2.681,0.419,0.139,inf,inf,0.0,0.0,1,1.0,56,0.9621249591456268
5507,tree,2955,2954,BUGGE,fast,26,8,2955,2954,10076.45,2.291,0.397,0.145,inf,inf,0.0,0.0,1,1.0,54,0.9621359606037784
5508,tree,2955,2954,BUGGE,fast,26,9,2955,2954,10251.2,2.445,0.406,0.155,inf,inf,0.0,0.0,1,1.0,55,0.962270556568352
5509,tree,2955,2954,BUGGE,fast,26,10,2955,2954,10822.845,2.099,0.383,0.164,inf,inf,0.0,0.0,1,1.0,56,0.9625689138214532
5510,tree,2955,2954,BUGGE,fast,26,11,2955,2954,10106.128,2.416,0.394,0.173,inf,inf,0.0,0.0,1,1.0,57,0.9621667876063075
5511,tree,2955,2954,BUGGE,fast,26,12,2955,2954,10234.228,2.666,0.411,0.157,inf,inf,0.0,0.0,1,1.0,52,0.9622142313945857
5512,tree,2955,2954,BUGGE,fast,26,13,2955,2954,10323.706,2.431,0.422,0.163,inf,inf,0.0,0.0,1,1.0,55,0.9625576258669952
5513,tree,2955,2954,BUGGE,fast,26,14,2955,2954,10098.135,2.52,0.409,0.164,inf,inf,0.0,0.0,1,1.0,53,0.9621255894375
5514,tree,2955,2954,BUGGE,fast,26,15,2955,2954,10419.389,2.463,0.397,0.184,inf,inf,0.0,0.0,1,1.0,55,0.9623856134848542
5515,tree,2955,2954,BUGGE,fast,26,16,2955,2954,10193.993,2.279,0.379,0.164,inf,inf,0.0,0.0,1,1.0,57,0.9623383988936199
5516,tree,2955,2954,BUGGE,fast,26,17,2955,2954,10793.841,2.108,0.391,0.162,inf,inf,0.0,0.0,1,1.0,57,0.9622956536447603
5517,tree,2955,2954,BUGGE,fast,26,18,2955,2954,9733.224,3.507,0.414,0.179,inf,inf,0.0,0.0,1,1.0,57,0.9622985186078208
5518,tree,2955,2954,BUGGE,fast,26,19,2955,2954,9872.558,3.131,0.411,0.182,inf,inf,0.0,0.0,1,1.0,57,0.9620585493018888
5519,tree,2955,2954,BUGGE,fast,26,20,2955,2954,9797.304,2.782,0.422,0.159,inf,inf,0.0,0.0,1,1.0,57,0.9619354131895569
5520,tree,2955,2954,BUGGE,fast,27,1,2955,2954,10396.576,1.902,0.444,0.099,inf,inf,0.0,0.0,1,1.0,55,0.9624210244282795
5521,tree,2955,2954,BUGGE,fast,27,2,2955,2954,10639.118,1.685,0.432,0.119,inf,inf,0.0,0.0,1,1.0,58,0.962670390813049
5522,tree,2955,2954,BUGGE,fast,27,3,2955,2954,10668.274,1.762,0.432,0.122,inf,inf,0.0,0.0,1,1.0,54,0.9622558306582217
5523,tree,2955,2954,BUGGE,fast,27,4,2955,2954,10236.111,1.879,0.44,0.131,inf,inf,0.0,0.0,1,1.0,56,0.9622048916150093
5524,tree,2955,2954,BUGGE,fast,27,5,2955,2954,10273.21,2.461,0.443,0.141,inf,inf,0.0,0.0,1,1.0,55,0.9625514375467848
5525,tree,2955,2954,BUGGE,fast,27,6,2955,2954,9709.081,2.643,0.412,0.132,inf,inf,0.0,0.0,1,1.0,56,0.9620020522303391
5526,tree,2955,2954,BUGGE,fast,27,7,2955,2954,10698.139,1.817,0.383,0.147,inf,inf,0.0,0.0,1,1.0,53,0.9627142247478719
5527,tree,2955,2954,BUGGE,fast,27,8,2955,2954,10178.053,2.442,0.422,0.148,inf,inf,0.0,0.0,1,1.0,59,0.9621200314091627
5528,tree,2955,2954,BUGGE,fast,27,9,2955,2954,9468.249,2.822,0.403,0.159,inf,inf,0.0,0.0,1,1.0,59,0.9623969014393112
5529,tree,2955,2954,BUGGE,fast,27,10,2955,2954,10250.31,2.087,0.401,0.135,inf,inf,0.0,0.0,1,1.0,60,0.9627596630620079
5530,tree,2955,2954,BUGGE,fast,27,11,2955,2954,10301.651,2.415,0.4,0.15,inf,inf,0.0,0.0,1,1.0,55,0.9627857342258573
5531,tree,2955,2954,BUGGE,fast,27,12,2955,2954,10961.019,1.979,0.374,0.16,inf,inf,0.0,0.0,1,1.0,58,0.9622766875893007
5532,tree,2955,2954,BUGGE,fast,27,13,2955,2954,10808.748,2.12,0.387,0.169,inf,inf,0.0,0.0,1,1.0,60,0.9622494704402271
5533,tree,2955,2954,BUGGE,fast,27,14,2955,2954,10156.295,2.049,0.401,0.17,inf,inf,0.0,0.0,1,1.0,55,0.9625004985035723
5534,tree,2955,2954,BUGGE,fast,27,15,2955,2954,10326.203,2.445,0.419,0.15,inf,inf,0.0,0.0,1,1.0,62,0.9622395003687785
5535,tree,2955,2954,BUGGE,fast,27,16,2955,2954,10324.199,2.5,0.412,0.154,inf,inf,0.0,0.0,1,1.0,54,0.962420623333451
5536,tree,2955,2954,BUGGE,fast,27,17,2955,2954,9882.557,2.59,0.409,0.18,inf,inf,0.0,0.0,1,1.0,55,0.9623888222434817
5537,tree,2955,2954,BUGGE,fast,27,18,2955,2954,10312.242,2.331,0.387,0.17,inf,inf,0.0,0.0,1,1.0,57,0.9624847412067408
5538,tree,2955,2954,BUGGE,fast,27,19,2955,2954,10100.994,2.812,0.414,0.173,inf,inf,0.0,0.0,1,1.0,54,0.9625739561564385
5539,tree,2955,2954,BUGGE,fast,27,20,2955,2954,10215.48,2.695,0.408,0.173,inf,inf,0.0,0.0,1,1.0,58,0.9622611594895137
5540,tree,2955,2954,BUGGE,fast,28,1,2955,2954,10858.937,1.666,0.427,0.11,inf,inf,0.0,0.0,1,1.0,54,0.962418102165958
5541,tree,2955,2954,BUGGE,fast,28,2,2955,2954,10688.605,1.639,0.432,0.118,inf,inf,0.0,0.0,1,1.0,55,0.9625669083473102
5542,tree,2955,2954,BUGGE,fast,28,3,2955,2954,10865.178,1.616,0.432,0.14,inf,inf,0.0,0.0,1,1.0,58,0.9626440331528939
5543,tree,2955,2954,BUGGE,fast,28,4,2955,2954,10896.739,1.88,0.417,0.134,inf,inf,0.0,0.0,1,1.0,57,0.9618945588163162
5544,tree,2955,2954,BUGGE,fast,28,5,2955,2954,10697.549,2.041,0.44,0.147,inf,inf,0.0,0.0,1,1.0,55,0.9625968185616598
5545,tree,2955,2954,BUGGE,fast,28,6,2955,2954,10286.121,2.165,0.414,0.145,inf,inf,0.0,0.0,1,1.0,56,0.9621042741123309
5546,tree,2955,2954,BUGGE,fast,28,7,2955,2954,10374.526,2.161,0.406,0.15,inf,inf,0.0,0.0,1,1.0,57,0.9625058273348648
5547,tree,2955,2954,BUGGE,fast,28,8,2955,2954,10530.701,2.102,0.397,0.156,inf,inf,0.0,0.0,1,1.0,54,0.962278693063443
5548,tree,2955,2954,BUGGE,fast,28,9,2955,2954,10763.674,2.093,0.387,0.152,inf,inf,0.0,0.0,1,1.0,57,0.9621996200829784
5549,tree,2955,2954,BUGGE,fast,28,10,2955,2954,10360.907,2.443,0.4,0.169,inf,inf,0.0,0.0,1,1.0,57,0.9627096981062363
5550,tree,2955,2954,BUGGE,fast,28,11,2955,2954,10453.232,2.251,0.394,0.157,inf,inf,0.0,0.0,1,1.0,57,0.9623895671338774
5551,tree,2955,2954,BUGGE,fast,28,12,2955,2954,10257.646,2.411,0.406,0.184,inf,inf,0.0,0.0,1,1.0,56,0.9620502409090139
5552,tree,2955,2954,BUGGE,fast,28,13,2955,2954,9953.013,2.655,0.409,0.16,inf,inf,0.0,0.0,1,1.0,53,0.9625406079864169
5553,tree,2955,2954,BUGGE,fast,28,14,2955,2954,9784.659,3.125,0.426,0.178,inf,inf,0.0,0.0,1,1.0,60,0.9622430529229726
5554,tree,2955,2954,BUGGE,fast,28,15,2955,2954,10370.711,2.619,0.425,0.157,inf,inf,0.0,0.0,1,1.0,57,0.9623000656878731
5555,tree,2955,2954,BUGGE,fast,28,16,2955,2954,10356.385,2.69,0.417,0.177,inf,inf,0.0,0.0,1,1.0,57,0.9625191780627257
